Distance(km),Fuel Type,Location,Manufacturing Year,Price in INR,Make,Model
101496.0,diesel,NA,2009.0,280000.0,Maruti ,swift[LDI (O)
101496.0,diesel,NA,2009.0,280000.0,Maruti ,swift[LDI (O)
101496.0,diesel,NA,2009.0,280000.0,Maruti ,swift[LDI (O)
101496.0,diesel,NA,2009.0,280000.0,Maruti ,swift[LDI (O)
101496.0,diesel,NA,2009.0,280000.0,Maruti ,swift[LDI (O)
101496.0,diesel,NA,2009.0,280000.0,Maruti ,swift[LDI (O)
101496.0,diesel,NA,2009.0,280000.0,Maruti ,swift[LDI (O)
101496.0,diesel,NA,2009.0,280000.0,Maruti ,swift[LDI (O)
101496.0,diesel,NA,2009.0,280000.0,Maruti ,swift[LDI (O)
101496.0,diesel,NA,2009.0,280000.0,Maruti ,swift[LDI (O)
101496.0,diesel,NA,2009.0,280000.0,Maruti ,swift[LDI (O)
160512.0,diesel,NA,2009.0,270000.0,Maruti ,swift[LDI
84004.0,petrol,NA,2010.0,345000.0,Maruti ,swift[LXI
160512.0,diesel,NA,2009.0,270000.0,Maruti ,swift[LDI
189419.0,diesel,NA,2015.0,415000.0,Maruti ,swift[LDI
160512.0,diesel,NA,2009.0,270000.0,Maruti ,swift[LDI
160512.0,diesel,NA,2009.0,270000.0,Maruti ,swift[LDI
143454.0,diesel,NA,2011.0,325000.0,Maruti ,swift[LDI
160512.0,diesel,NA,2009.0,270000.0,Maruti ,swift[LDI
189419.0,diesel,NA,2015.0,415000.0,Maruti ,swift[LDI
160512.0,diesel,NA,2009.0,270000.0,Maruti ,swift[LDI
160512.0,diesel,NA,2009.0,270000.0,Maruti ,swift[LDI
189419.0,diesel,NA,2015.0,415000.0,Maruti ,swift[LDI
143454.0,diesel,NA,2011.0,325000.0,Maruti ,swift[LDI
189419.0,diesel,NA,2015.0,415000.0,Maruti ,swift[LDI
160512.0,diesel,NA,2009.0,270000.0,Maruti ,swift[LDI
181811.0,diesel,NA,2008.0,145000.0,Maruti ,swift[VDI
143454.0,diesel,NA,2011.0,325000.0,Maruti ,swift[LDI
160512.0,diesel,NA,2009.0,270000.0,Maruti ,swift[LDI
160512.0,diesel,NA,2009.0,270000.0,Maruti ,swift[LDI
77545.0,diesel,NA,2014.0,490000.0,Maruti ,swift[VDI
84868.0,diesel,NA,2014.0,455000.0,Maruti ,swift[VDI
84868.0,diesel,NA,2014.0,455000.0,Maruti ,swift[VDI
73850.0,diesel,NA,2012.0,450000.0,Maruti ,swift[VDI
97347.0,diesel,NA,2012.0,450000.0,Maruti ,swift[VDI
165130.0,diesel,NA,2011.0,295000.0,Maruti ,swift[VDI
73850.0,diesel,NA,2012.0,450000.0,Maruti ,swift[VDI
89080.0,diesel,NA,2015.0,565000.0,Maruti ,swift[VDI
174490.0,diesel,NA,2012.0,320000.0,Maruti ,swift[VDI
99671.0,diesel,NA,2010.0,325000.0,Maruti ,swift[VDI
113886.0,diesel,NA,2016.0,600000.0,Maruti ,swift[VDI
85746.0,diesel,NA,2014.0,460000.0,Maruti ,swift[VDI
69287.0,diesel,NA,2012.0,430000.0,Maruti ,swift[VDI
158511.0,diesel,NA,2016.0,390000.0,Maruti ,swift[VDI
156256.0,diesel,NA,2013.0,465000.0,Maruti ,swift[VDI
77545.0,diesel,NA,2014.0,490000.0,Maruti ,swift[VDI
142252.0,diesel,NA,2011.0,390000.0,Maruti ,swift[VDI
57110.0,diesel,NA,2008.0,205000.0,Maruti ,swift[VDI
142252.0,diesel,NA,2011.0,390000.0,Maruti ,swift[VDI
156256.0,diesel,NA,2013.0,465000.0,Maruti ,swift[VDI
89080.0,diesel,NA,2015.0,565000.0,Maruti ,swift[VDI
69287.0,diesel,NA,2012.0,430000.0,Maruti ,swift[VDI
85746.0,diesel,NA,2014.0,460000.0,Maruti ,swift[VDI
142252.0,diesel,NA,2011.0,390000.0,Maruti ,swift[VDI
142252.0,diesel,NA,2011.0,390000.0,Maruti ,swift[VDI
23383.0,diesel,NA,2017.0,615000.0,Maruti ,swift[VDI
89080.0,diesel,NA,2015.0,565000.0,Maruti ,swift[VDI
69287.0,diesel,NA,2012.0,430000.0,Maruti ,swift[VDI
89080.0,diesel,NA,2015.0,565000.0,Maruti ,swift[VDI
56165.0,diesel,NA,2014.0,470000.0,Maruti ,swift[VDI
174490.0,diesel,NA,2012.0,320000.0,Maruti ,swift[VDI
56165.0,diesel,NA,2014.0,470000.0,Maruti ,swift[VDI
158511.0,diesel,NA,2016.0,390000.0,Maruti ,swift[VDI
89080.0,diesel,NA,2015.0,565000.0,Maruti ,swift[VDI
23383.0,diesel,NA,2017.0,615000.0,Maruti ,swift[VDI
181811.0,diesel,NA,2008.0,145000.0,Maruti ,swift[VDI
113143.0,diesel,NA,2016.0,550000.0,Maruti ,swift[VDI
69287.0,diesel,NA,2012.0,430000.0,Maruti ,swift[VDI
165130.0,diesel,NA,2011.0,295000.0,Maruti ,swift[VDI
56165.0,diesel,NA,2014.0,470000.0,Maruti ,swift[VDI
73850.0,diesel,NA,2012.0,450000.0,Maruti ,swift[VDI
158511.0,diesel,NA,2016.0,390000.0,Maruti ,swift[VDI
73850.0,diesel,NA,2012.0,450000.0,Maruti ,swift[VDI
97347.0,diesel,NA,2012.0,450000.0,Maruti ,swift[VDI
145682.0,diesel,NA,2014.0,470000.0,Maruti ,swift[VDI
113886.0,diesel,NA,2016.0,600000.0,Maruti ,swift[VDI
174490.0,diesel,NA,2012.0,320000.0,Maruti ,swift[VDI
142252.0,diesel,NA,2011.0,390000.0,Maruti ,swift[VDI
84868.0,diesel,NA,2014.0,455000.0,Maruti ,swift[VDI
32290.0,diesel,NA,2017.0,630000.0,Maruti ,swift[VDI
174490.0,diesel,NA,2012.0,320000.0,Maruti ,swift[VDI
77545.0,diesel,NA,2014.0,490000.0,Maruti ,swift[VDI
113886.0,diesel,NA,2016.0,600000.0,Maruti ,swift[VDI
89080.0,diesel,NA,2015.0,565000.0,Maruti ,swift[VDI
81565.0,diesel,NA,2014.0,545000.0,Maruti ,swift[VDI
73850.0,diesel,NA,2012.0,450000.0,Maruti ,swift[VDI
138801.0,diesel,NA,2008.0,230000.0,Maruti ,swift[VDI
57110.0,diesel,NA,2008.0,205000.0,Maruti ,swift[VDI
84868.0,diesel,NA,2014.0,455000.0,Maruti ,swift[VDI
86993.0,diesel,NA,2015.0,500000.0,Maruti ,swift[VDI
81565.0,diesel,NA,2014.0,545000.0,Maruti ,swift[VDI
77545.0,diesel,NA,2014.0,490000.0,Maruti ,swift[VDI
89080.0,diesel,NA,2015.0,565000.0,Maruti ,swift[VDI
77545.0,diesel,NA,2014.0,490000.0,Maruti ,swift[VDI
97347.0,diesel,NA,2012.0,450000.0,Maruti ,swift[VDI
69287.0,diesel,NA,2012.0,430000.0,Maruti ,swift[VDI
99671.0,diesel,NA,2010.0,325000.0,Maruti ,swift[VDI
156256.0,diesel,NA,2013.0,465000.0,Maruti ,swift[VDI
63066.0,diesel,NA,2015.0,550000.0,Maruti ,swift[VDI
73850.0,diesel,NA,2012.0,450000.0,Maruti ,swift[VDI
89080.0,diesel,NA,2015.0,565000.0,Maruti ,swift[VDI
158511.0,diesel,NA,2016.0,390000.0,Maruti ,swift[VDI
69287.0,diesel,NA,2012.0,430000.0,Maruti ,swift[VDI
174490.0,diesel,NA,2012.0,320000.0,Maruti ,swift[VDI
156256.0,diesel,NA,2013.0,465000.0,Maruti ,swift[VDI
142252.0,diesel,NA,2011.0,390000.0,Maruti ,swift[VDI
156256.0,diesel,NA,2013.0,465000.0,Maruti ,swift[VDI
56165.0,diesel,NA,2014.0,470000.0,Maruti ,swift[VDI
57110.0,diesel,NA,2008.0,205000.0,Maruti ,swift[VDI
113886.0,diesel,NA,2016.0,600000.0,Maruti ,swift[VDI
85746.0,diesel,NA,2014.0,460000.0,Maruti ,swift[VDI
32290.0,diesel,NA,2017.0,630000.0,Maruti ,swift[VDI
138801.0,diesel,NA,2008.0,230000.0,Maruti ,swift[VDI
113886.0,diesel,NA,2016.0,600000.0,Maruti ,swift[VDI
116043.0,diesel,NA,2010.0,285000.0,Maruti ,swift[VDI
32290.0,diesel,NA,2017.0,630000.0,Maruti ,swift[VDI
232684.0,diesel,NA,2012.0,520000.0,Maruti ,swift[VDI
165130.0,diesel,NA,2011.0,295000.0,Maruti ,swift[VDI
165130.0,diesel,NA,2011.0,295000.0,Maruti ,swift[VDI
145682.0,diesel,NA,2014.0,470000.0,Maruti ,swift[VDI
158511.0,diesel,NA,2016.0,390000.0,Maruti ,swift[VDI
113886.0,diesel,NA,2016.0,600000.0,Maruti ,swift[VDI
156256.0,diesel,NA,2013.0,465000.0,Maruti ,swift[VDI
57600.0,diesel,NA,2014.0,550000.0,Maruti ,swift[VDI
63066.0,diesel,NA,2015.0,550000.0,Maruti ,swift[VDI
97347.0,diesel,NA,2012.0,450000.0,Maruti ,swift[VDI
63066.0,diesel,NA,2015.0,550000.0,Maruti ,swift[VDI
96243.0,diesel,NA,2015.0,458000.0,Maruti ,swift[VDI
57110.0,diesel,NA,2008.0,205000.0,Maruti ,swift[VDI
73850.0,diesel,NA,2012.0,450000.0,Maruti ,swift[VDI
81565.0,diesel,NA,2014.0,545000.0,Maruti ,swift[VDI
84868.0,diesel,NA,2014.0,455000.0,Maruti ,swift[VDI
57110.0,diesel,NA,2008.0,205000.0,Maruti ,swift[VDI
158511.0,diesel,NA,2016.0,390000.0,Maruti ,swift[VDI
168004.0,diesel,NA,2007.0,170000.0,Maruti ,swift[LDI
142252.0,diesel,NA,2011.0,390000.0,Maruti ,swift[VDI
69287.0,diesel,NA,2012.0,430000.0,Maruti ,swift[VDI
174490.0,diesel,NA,2012.0,320000.0,Maruti ,swift[VDI
69287.0,diesel,NA,2012.0,430000.0,Maruti ,swift[VDI
81565.0,diesel,NA,2014.0,545000.0,Maruti ,swift[VDI
73850.0,diesel,NA,2012.0,450000.0,Maruti ,swift[VDI
113886.0,diesel,NA,2016.0,600000.0,Maruti ,swift[VDI
73850.0,diesel,NA,2012.0,450000.0,Maruti ,swift[VDI
97347.0,diesel,NA,2012.0,450000.0,Maruti ,swift[VDI
84868.0,diesel,NA,2014.0,455000.0,Maruti ,swift[VDI
97347.0,diesel,NA,2012.0,450000.0,Maruti ,swift[VDI
156256.0,diesel,NA,2013.0,465000.0,Maruti ,swift[VDI
57110.0,diesel,NA,2008.0,205000.0,Maruti ,swift[VDI
174490.0,diesel,NA,2012.0,320000.0,Maruti ,swift[VDI
142252.0,diesel,NA,2011.0,390000.0,Maruti ,swift[VDI
181811.0,diesel,NA,2008.0,145000.0,Maruti ,swift[VDI
77545.0,diesel,NA,2014.0,490000.0,Maruti ,swift[VDI
32290.0,diesel,NA,2017.0,630000.0,Maruti ,swift[VDI
73850.0,diesel,NA,2012.0,450000.0,Maruti ,swift[VDI
63066.0,diesel,NA,2015.0,550000.0,Maruti ,swift[VDI
32290.0,diesel,NA,2017.0,630000.0,Maruti ,swift[VDI
69287.0,diesel,NA,2012.0,430000.0,Maruti ,swift[VDI
86993.0,diesel,NA,2015.0,500000.0,Maruti ,swift[VDI
89080.0,diesel,NA,2015.0,565000.0,Maruti ,swift[VDI
85746.0,diesel,NA,2014.0,460000.0,Maruti ,swift[VDI
165130.0,diesel,NA,2011.0,295000.0,Maruti ,swift[VDI
86993.0,diesel,NA,2015.0,500000.0,Maruti ,swift[VDI
56165.0,diesel,NA,2014.0,470000.0,Maruti ,swift[VDI
113143.0,diesel,NA,2016.0,550000.0,Maruti ,swift[VDI
89080.0,diesel,NA,2015.0,565000.0,Maruti ,swift[VDI
35836.0,petrol,NA,2011.0,275000.0,Maruti ,ritz[VXI
168004.0,diesel,NA,2007.0,170000.0,Maruti ,swift[LDI
124933.0,diesel,NA,2010.0,280000.0,Maruti ,ritz[VDI
100091.0,diesel,NA,2014.0,368500.0,Maruti ,ritz[VDI
95950.0,diesel,NA,2009.0,335000.0,Maruti ,ritz[VDI
53040.0,diesel,NA,2010.0,395000.0,Maruti ,ritz[VDI
124933.0,diesel,NA,2010.0,280000.0,Maruti ,ritz[VDI
124933.0,diesel,NA,2010.0,280000.0,Maruti ,ritz[VDI
69057.0,diesel,NA,2012.0,325000.0,Maruti ,ritz[VDI
70000.0,diesel,NA,2014.0,275000.0,Maruti ,ritz[VDI
185145.0,diesel,NA,2009.0,250000.0,Maruti ,ritz[VDI
82342.0,diesel,NA,2010.0,250000.0,Maruti ,ritz[VDI
100091.0,diesel,NA,2014.0,368500.0,Maruti ,ritz[VDI
93625.0,diesel,NA,2011.0,225000.0,Maruti ,ritz[VDI
82342.0,diesel,NA,2010.0,250000.0,Maruti ,ritz[VDI
93625.0,diesel,NA,2011.0,225000.0,Maruti ,ritz[VDI
129571.0,diesel,NA,2010.0,290000.0,Maruti ,ritz[VDI
82342.0,diesel,NA,2010.0,250000.0,Maruti ,ritz[VDI
70000.0,diesel,NA,2014.0,275000.0,Maruti ,ritz[VDI
124933.0,diesel,NA,2010.0,280000.0,Maruti ,ritz[VDI
70000.0,diesel,NA,2014.0,275000.0,Maruti ,ritz[VDI
82342.0,diesel,NA,2010.0,250000.0,Maruti ,ritz[VDI
129571.0,diesel,NA,2010.0,290000.0,Maruti ,ritz[VDI
82342.0,diesel,NA,2010.0,250000.0,Maruti ,ritz[VDI
95950.0,diesel,NA,2009.0,335000.0,Maruti ,ritz[VDI
70000.0,diesel,NA,2014.0,275000.0,Maruti ,ritz[VDI
129571.0,diesel,NA,2010.0,290000.0,Maruti ,ritz[VDI
124933.0,diesel,NA,2010.0,280000.0,Maruti ,ritz[VDI
82342.0,diesel,NA,2010.0,250000.0,Maruti ,ritz[VDI
70000.0,diesel,NA,2014.0,275000.0,Maruti ,ritz[VDI
53040.0,diesel,NA,2010.0,395000.0,Maruti ,ritz[VDI
124933.0,diesel,NA,2010.0,280000.0,Maruti ,ritz[VDI
70000.0,diesel,NA,2014.0,275000.0,Maruti ,ritz[VDI
124933.0,diesel,NA,2010.0,280000.0,Maruti ,ritz[VDI
155629.0,diesel,NA,2012.0,320000.0,Maruti ,ritz[VDI
124933.0,diesel,NA,2010.0,280000.0,Maruti ,ritz[VDI
69057.0,diesel,NA,2012.0,325000.0,Maruti ,ritz[VDI
95950.0,diesel,NA,2009.0,335000.0,Maruti ,ritz[VDI
82342.0,diesel,NA,2010.0,250000.0,Maruti ,ritz[VDI
69057.0,diesel,NA,2012.0,325000.0,Maruti ,ritz[VDI
69057.0,diesel,NA,2012.0,325000.0,Maruti ,ritz[VDI
95950.0,diesel,NA,2009.0,335000.0,Maruti ,ritz[VDI
69057.0,diesel,NA,2012.0,325000.0,Maruti ,ritz[VDI
100091.0,diesel,NA,2014.0,368500.0,Maruti ,ritz[VDI
185145.0,diesel,NA,2009.0,250000.0,Maruti ,ritz[VDI
95950.0,diesel,NA,2009.0,335000.0,Maruti ,ritz[VDI
185145.0,diesel,NA,2009.0,250000.0,Maruti ,ritz[VDI
70000.0,diesel,NA,2014.0,275000.0,Maruti ,ritz[VDI
100091.0,diesel,NA,2014.0,368500.0,Maruti ,ritz[VDI
100091.0,diesel,NA,2014.0,368500.0,Maruti ,ritz[VDI
95950.0,diesel,NA,2009.0,335000.0,Maruti ,ritz[VDI
69057.0,diesel,NA,2012.0,325000.0,Maruti ,ritz[VDI
53040.0,diesel,NA,2010.0,395000.0,Maruti ,ritz[VDI
82342.0,diesel,NA,2010.0,250000.0,Maruti ,ritz[VDI
124933.0,diesel,NA,2010.0,280000.0,Maruti ,ritz[VDI
53040.0,diesel,NA,2010.0,395000.0,Maruti ,ritz[VDI
124933.0,diesel,NA,2010.0,280000.0,Maruti ,ritz[VDI
100091.0,diesel,NA,2014.0,368500.0,Maruti ,ritz[VDI
124933.0,diesel,NA,2010.0,280000.0,Maruti ,ritz[VDI
95950.0,diesel,NA,2009.0,335000.0,Maruti ,ritz[VDI
100091.0,diesel,NA,2014.0,368500.0,Maruti ,ritz[VDI
124933.0,diesel,NA,2010.0,280000.0,Maruti ,ritz[VDI
124933.0,diesel,NA,2010.0,280000.0,Maruti ,ritz[VDI
124933.0,diesel,NA,2010.0,280000.0,Maruti ,ritz[VDI
95950.0,diesel,NA,2009.0,335000.0,Maruti ,ritz[VDI
69057.0,diesel,NA,2012.0,325000.0,Maruti ,ritz[VDI
100091.0,diesel,NA,2014.0,368500.0,Maruti ,ritz[VDI
70000.0,diesel,NA,2014.0,275000.0,Maruti ,ritz[VDI
129571.0,diesel,NA,2010.0,290000.0,Maruti ,ritz[VDI
77014.0,diesel,NA,2012.0,335000.0,Maruti ,ritz[VDI
84983.0,diesel,NA,2010.0,201542.0,Maruti ,ritz[VDI
118000.0,diesel,NA,2014.0,375000.0,Maruti ,ritz[VDI
84983.0,diesel,NA,2010.0,201542.0,Maruti ,ritz[VDI
77014.0,diesel,NA,2012.0,335000.0,Maruti ,ritz[VDI
84983.0,diesel,NA,2010.0,201542.0,Maruti ,ritz[VDI
124933.0,diesel,NA,2010.0,280000.0,Maruti ,ritz[VDI
84983.0,diesel,NA,2010.0,201542.0,Maruti ,ritz[VDI
124933.0,diesel,NA,2010.0,280000.0,Maruti ,ritz[VDI
53040.0,diesel,NA,2010.0,395000.0,Maruti ,ritz[VDI
84983.0,diesel,NA,2010.0,201542.0,Maruti ,ritz[VDI
118000.0,diesel,NA,2014.0,375000.0,Maruti ,ritz[VDI
84983.0,diesel,NA,2010.0,201542.0,Maruti ,ritz[VDI
124933.0,diesel,NA,2010.0,280000.0,Maruti ,ritz[VDI
118000.0,diesel,NA,2014.0,375000.0,Maruti ,ritz[VDI
118000.0,diesel,NA,2014.0,375000.0,Maruti ,ritz[VDI
53040.0,diesel,NA,2010.0,395000.0,Maruti ,ritz[VDI
118000.0,diesel,NA,2014.0,375000.0,Maruti ,ritz[VDI
53040.0,diesel,NA,2010.0,395000.0,Maruti ,ritz[VDI
124933.0,diesel,NA,2010.0,280000.0,Maruti ,ritz[VDI
118000.0,diesel,NA,2014.0,375000.0,Maruti ,ritz[VDI
155629.0,diesel,NA,2012.0,320000.0,Maruti ,ritz[VDI
118000.0,diesel,NA,2014.0,375000.0,Maruti ,ritz[VDI
118000.0,diesel,NA,2014.0,375000.0,Maruti ,ritz[VDI
70000.0,diesel,NA,2014.0,275000.0,Maruti ,ritz[VDI
77014.0,diesel,NA,2012.0,335000.0,Maruti ,ritz[VDI
97347.0,diesel,NA,2012.0,450000.0,Maruti ,swift[VDI
100091.0,diesel,NA,2014.0,368500.0,Maruti ,ritz[VDI
53040.0,diesel,NA,2010.0,395000.0,Maruti ,ritz[VDI
118000.0,diesel,NA,2014.0,375000.0,Maruti ,ritz[VDI
84983.0,diesel,NA,2010.0,201542.0,Maruti ,ritz[VDI
100091.0,diesel,NA,2014.0,368500.0,Maruti ,ritz[VDI
124933.0,diesel,NA,2010.0,280000.0,Maruti ,ritz[VDI
82342.0,diesel,NA,2010.0,250000.0,Maruti ,ritz[VDI
124933.0,diesel,NA,2010.0,280000.0,Maruti ,ritz[VDI
129571.0,diesel,NA,2010.0,290000.0,Maruti ,ritz[VDI
93625.0,diesel,NA,2011.0,225000.0,Maruti ,ritz[VDI
129571.0,diesel,NA,2010.0,290000.0,Maruti ,ritz[VDI
93625.0,diesel,NA,2011.0,225000.0,Maruti ,ritz[VDI
95950.0,diesel,NA,2009.0,335000.0,Maruti ,ritz[VDI
185145.0,diesel,NA,2009.0,250000.0,Maruti ,ritz[VDI
53040.0,diesel,NA,2010.0,395000.0,Maruti ,ritz[VDI
124933.0,diesel,NA,2010.0,280000.0,Maruti ,ritz[VDI
93625.0,diesel,NA,2011.0,225000.0,Maruti ,ritz[VDI
185145.0,diesel,NA,2009.0,250000.0,Maruti ,ritz[VDI
185145.0,diesel,NA,2009.0,250000.0,Maruti ,ritz[VDI
93625.0,diesel,NA,2011.0,225000.0,Maruti ,ritz[VDI
82342.0,diesel,NA,2010.0,250000.0,Maruti ,ritz[VDI
93625.0,diesel,NA,2011.0,225000.0,Maruti ,ritz[VDI
95950.0,diesel,NA,2009.0,335000.0,Maruti ,ritz[VDI
129571.0,diesel,NA,2010.0,290000.0,Maruti ,ritz[VDI
93625.0,diesel,NA,2011.0,225000.0,Maruti ,ritz[VDI
70000.0,diesel,NA,2014.0,275000.0,Maruti ,ritz[VDI
129571.0,diesel,NA,2010.0,290000.0,Maruti ,ritz[VDI
129571.0,diesel,NA,2010.0,290000.0,Maruti ,ritz[VDI
82342.0,diesel,NA,2010.0,250000.0,Maruti ,ritz[VDI
93625.0,diesel,NA,2011.0,225000.0,Maruti ,ritz[VDI
129571.0,diesel,NA,2010.0,290000.0,Maruti ,ritz[VDI
93625.0,diesel,NA,2011.0,225000.0,Maruti ,ritz[VDI
129571.0,diesel,NA,2010.0,290000.0,Maruti ,ritz[VDI
93625.0,diesel,NA,2011.0,225000.0,Maruti ,ritz[VDI
53040.0,diesel,NA,2010.0,395000.0,Maruti ,ritz[VDI
77014.0,diesel,NA,2012.0,335000.0,Maruti ,ritz[VDI
93625.0,diesel,NA,2011.0,225000.0,Maruti ,ritz[VDI
189419.0,diesel,NA,2015.0,415000.0,Maruti ,swift[LDI
134271.0,diesel,NA,2011.0,275000.0,Maruti ,ritz[VDI
69057.0,diesel,NA,2012.0,325000.0,Maruti ,ritz[VDI
78856.0,petrol,NA,2012.0,335000.0,Maruti ,ritz[VXI
78856.0,petrol,NA,2012.0,335000.0,Maruti ,ritz[VXI
78856.0,petrol,NA,2012.0,335000.0,Maruti ,ritz[VXI
78856.0,petrol,NA,2012.0,335000.0,Maruti ,ritz[VXI
64473.0,petrol,NA,2015.0,445000.0,Maruti ,ritz[VXI
78856.0,petrol,NA,2012.0,335000.0,Maruti ,ritz[VXI
67302.0,petrol,NA,2014.0,394000.0,Maruti ,ritz[VXI
67302.0,petrol,NA,2014.0,394000.0,Maruti ,ritz[VXI
67302.0,petrol,NA,2014.0,394000.0,Maruti ,ritz[VXI
67302.0,petrol,NA,2014.0,394000.0,Maruti ,ritz[VXI
78856.0,petrol,NA,2012.0,335000.0,Maruti ,ritz[VXI
64473.0,petrol,NA,2015.0,445000.0,Maruti ,ritz[VXI
64473.0,petrol,NA,2015.0,445000.0,Maruti ,ritz[VXI
64473.0,petrol,NA,2015.0,445000.0,Maruti ,ritz[VXI
117589.0,petrol,NA,2010.0,200000.0,Maruti ,ritz[VXI
78856.0,petrol,NA,2012.0,335000.0,Maruti ,ritz[VXI
35836.0,petrol,NA,2011.0,275000.0,Maruti ,ritz[VXI
35836.0,petrol,NA,2011.0,275000.0,Maruti ,ritz[VXI
73755.0,petrol,NA,2009.0,275000.0,Maruti ,ritz[VXI
78856.0,petrol,NA,2012.0,335000.0,Maruti ,ritz[VXI
35836.0,petrol,NA,2011.0,275000.0,Maruti ,ritz[VXI
35836.0,petrol,NA,2011.0,275000.0,Maruti ,ritz[VXI
73755.0,petrol,NA,2009.0,275000.0,Maruti ,ritz[VXI
35836.0,petrol,NA,2011.0,275000.0,Maruti ,ritz[VXI
73755.0,petrol,NA,2009.0,275000.0,Maruti ,ritz[VXI
73755.0,petrol,NA,2009.0,275000.0,Maruti ,ritz[VXI
73755.0,petrol,NA,2009.0,275000.0,Maruti ,ritz[VXI
35836.0,petrol,NA,2011.0,275000.0,Maruti ,ritz[VXI
35836.0,petrol,NA,2011.0,275000.0,Maruti ,ritz[VXI
64473.0,petrol,NA,2015.0,445000.0,Maruti ,ritz[VXI
64473.0,petrol,NA,2015.0,445000.0,Maruti ,ritz[VXI
67302.0,petrol,NA,2014.0,394000.0,Maruti ,ritz[VXI
67302.0,petrol,NA,2014.0,394000.0,Maruti ,ritz[VXI
143454.0,diesel,NA,2011.0,325000.0,Maruti ,swift[LDI
91998.0,diesel,NA,2009.0,250000.0,Maruti ,swift[LDI
189419.0,diesel,NA,2015.0,415000.0,Maruti ,swift[LDI
19666.0,diesel,NA,2015.0,700000.0,Maruti ,s-cross[ALPHA 1.6
19666.0,diesel,NA,2015.0,700000.0,Maruti ,s-cross[ALPHA 1.6
19666.0,diesel,NA,2015.0,700000.0,Maruti ,s-cross[ALPHA 1.6
19666.0,diesel,NA,2015.0,700000.0,Maruti ,s-cross[ALPHA 1.6
19666.0,diesel,NA,2015.0,700000.0,Maruti ,s-cross[ALPHA 1.6
19666.0,diesel,NA,2015.0,700000.0,Maruti ,s-cross[ALPHA 1.6
19666.0,diesel,NA,2015.0,700000.0,Maruti ,s-cross[ALPHA 1.6
